timestamp,ax,ay,az,label
36511,3.87,-3.54,-1.85,Err1
36534,4.7,-7.24,-3.67,Err1
36557,7.58,-13.94,-4.54,Err1
36580,4.43,-19.61,-6.36,Err1
36603,14.62,-19.61,-4.18,Err1
36626,12.82,-19.61,-5.25,Err1
36649,5.39,-19.61,-2.34,Err1
36672,3.49,-13.34,1.72,Err1
36695,0.79,-8.22,2.14,Err1
36718,0.02,-8.03,2.51,Err1
36741,0.95,-10.49,2.81,Err1
36764,1.24,-13.29,1.72,Err1
36787,0.79,-15.04,2.05,Err1
36810,1.32,-14.88,0.75,Err1
36833,1.2,-13.66,0.57,Err1
36856,1.91,-10.3,1.83,Err1
36879,1.73,-7.54,1.11,Err1
36902,0.71,-6.71,0.83,Err1
36925,0.39,-5.46,0.62,Err1
36948,-0.01,-1.96,0.87,Err1
36971,-2.69,1.16,-1.08,Err1
36994,-2.77,5.24,0.17,Err1
37017,-3.13,8.18,0.84,Err1
37040,-5.37,9.51,1.79,Err1
37063,-4.63,10.74,0.59,Err1
37086,-5.73,12.0,1.23,Err1
37109,-5.24,12.44,1.9,Err1
37132,-5.96,12.39,1.74,Err1
37155,-6.2,13.12,2.03,Err1
37178,-5.99,12.83,2.48,Err1
37201,-5.99,11.25,2.45,Err1
37224,-5.62,8.56,2.72,Err1
37247,-5.3,6.04,3.28,Err1
37270,-4.82,5.89,3.66,Err1
37293,-3.6,8.74,4.49,Err1
37316,-5.35,10.49,2.52,Err1
37339,-5.22,10.94,2.61,Err1
37362,-4.93,11.17,2.92,Err1
37385,-4.61,13.32,3.2,Err1
37408,-5.53,14.67,2.07,Err1
37431,-4.68,16.28,2.08,Err1
37454,-4.35,15.93,2.65,Err1
37477,-4.13,14.17,2.07,Err1
37500,-3.23,12.72,2.34,Err1
37523,-2.83,10.59,2.26,Err1
37546,-2.89,8.15,1.16,Err1
37569,-2.35,8.03,1.98,Err1
37592,-1.38,7.26,1.37,Err1
37615,-1.18,6.27,0.11,Err1
37638,-0.27,4.25,0.55,Err1
37661,1.77,2.09,-0.51,Err1
37684,2.69,1.98,-2.66,Err1
37707,6.25,-2.49,-3.16,Err1
37730,7.59,-3.64,-3.4,Err1
37753,9.95,-9.4,-4.63,Err1
37776,11.95,-19.61,-8.69,Err1
37799,19.61,-19.61,-9.41,Err1
37822,19.61,-19.61,-5.26,Err1
37845,8.25,-19.61,2.73,Err1
37868,4.27,-8.68,0.99,Err1
37891,0.18,-4.92,2.4,Err1
37914,-0.22,-5.37,3.55,Err1
37937,0.98,-11.34,2.46,Err1
37960,1.35,-17.1,1.23,Err1
37983,2.37,-18.92,0.37,Err1
38006,1.39,-14.63,-0.1,Err1
38029,1.9,-10.55,0.29,Err1
38052,1.41,-8.45,0.45,Err1
38075,1.32,-6.41,0.17,Err1
38098,0.38,-4.07,0.52,Err1
38121,-0.28,-2.96,0.73,Err1
38144,-1.09,-0.38,0.1,Err1
38167,-1.42,2.13,-0.83,Err1
38190,-1.28,4.68,0.69,Err1
38213,-2.22,6.88,0.99,Err1
38236,-1.21,5.64,0.79,Err1
38259,1.85,7.11,2.38,Err1
38282,2.83,10.29,2.75,Err1
38305,1.76,14.03,1.06,Err1
38328,0.16,16.45,0.47,Err1
38351,-1.22,18.22,1.14,Err1
38374,-0.55,19.61,1.41,Err1
38397,0.12,19.61,2.54,Err1
38420,-3.75,17.09,1.68,Err1
38443,-1.28,13.51,2.96,Err1
38466,-0.74,10.5,3.28,Err1
38489,-1.21,9.06,3.58,Err1
38512,-0.46,8.65,4.58,Err1
38535,-0.71,9.32,4.77,Err1
38558,-1.56,10.21,3.82,Err1
38581,-2.03,11.53,3.64,Err1
38604,-2.52,12.26,3.07,Err1
38627,-2.79,13.96,3.09,Err1
38650,-3.52,15.08,2.13,Err1
38673,-3.39,14.89,2.35,Err1
38696,-2.04,13.29,2.09,Err1
38719,-1.97,11.39,2.13,Err1
38742,-1.41,9.62,2.57,Err1
38765,-1.08,8.02,2.72,Err1
38788,-0.78,7.33,3.16,Err1
38811,-0.37,6.4,3.24,Err1
38834,-0.34,5.47,1.39,Err1
38857,-0.47,3.76,0.43,Err1
38880,1.29,2.19,1.22,Err1
38903,2.33,1.41,-1.26,Err1
38926,4.05,-2.3,-2.27,Err1
38949,6.31,-3.3,-2.66,Err1
38972,8.18,-9.21,-5.23,Err1
38995,11.96,-18.34,-5.38,Err1
39018,13.22,-19.61,-3.79,Err1
39041,8.74,-19.61,-6.29,Err1
39064,0.67,-19.61,-5.94,Err1
39087,3.11,-14.82,3.08,Err1
39110,2.3,-8.32,-0.31,Err1
39133,-0.34,-7.29,2.79,Err1
39156,0.07,-8.76,1.63,Err1
39179,0.32,-12.42,0.92,Err1
39202,1.4,-16.74,-0.04,Err1
39225,1.14,-15.87,-0.54,Err1
39248,2.29,-12.74,-0.73,Err1
39271,2.8,-10.09,-1.64,Err1
39294,2.52,-5.46,-0.71,Err1
39317,2.41,-2.25,0.79,Err1
39340,0.49,1.27,-0.79,Err1
39363,-0.16,3.71,-1.25,Err1
39386,0.03,8.34,1.65,Err1
39409,-1.99,9.59,1.7,Err1
39432,-2.25,9.76,0.91,Err1
39455,-0.62,10.54,3.14,Err1
39478,-1.61,10.06,1.37,Err1
39501,-2.52,13.48,1.93,Err1
39524,-2.4,17.93,0.68,Err1
39547,-3.34,18.76,0.69,Err1
39570,-3.2,18.67,2.08,Err1
39593,-2.9,16.91,2.27,Err1
39616,-2.97,14.97,2.64,Err1
39639,-2.74,12.83,2.88,Err1
39662,-2.83,11.67,3.78,Err1
39685,-2.43,10.93,3.54,Err1
39708,-2.76,11.16,3.75,Err1
39731,-2.92,12.04,3.51,Err1
39754,-3.12,13.21,3.16,Err1
39777,-3.75,14.13,2.77,Err1
39800,-3.49,13.59,2.23,Err1
39823,-2.81,11.9,2.51,Err1
39846,-3.01,10.08,2.02,Err1
39869,-2.99,8.94,1.8,Err1
39892,-2.83,8.14,1.98,Err1
39915,-2.11,7.18,1.87,Err1
39938,-1.19,5.99,1.37,Err1
39961,-0.26,4.73,1.39,Err1
39984,1.02,3.02,2.36,Err1
40007,3.53,0.99,-0.58,Err1
40030,3.22,0.54,-1.39,Err1
40053,6.99,-0.96,-1.35,Err1
40076,6.92,-7.42,-3.87,Err1
40099,10.66,-14.73,-5.16,Err1
40122,13.33,-19.61,-8.27,Err1
40145,8.52,-19.61,-3.95,Err1
40168,11.5,-19.61,-6.23,Err1
40191,6.15,-19.61,-1.25,Err1
40214,2.89,-12.63,-0.28,Err1
40237,1.61,-9.08,1.43,Err1
40260,0.99,-9.92,1.33,Err1
40283,1.9,-13.12,0.6,Err1
40306,2.72,-17.95,-0.65,Err1
40329,2.98,-16.27,-1.4,Err1
40352,3.53,-11.45,-1.38,Err1
40375,3.39,-7.32,-2.18,Err1
40398,3.35,-2.72,-0.71,Err1
40421,2.04,0.52,-0.22,Err1
40444,0.06,4.73,-0.97,Err1
40467,0.4,10.2,0.28,Err1
40490,-2.13,10.74,2.05,Err1
40513,-3.41,11.01,1.31,Err1
40536,-3.24,13.59,2.21,Err1
40559,-4.23,13.12,1.75,Err1
40582,-5.87,15.41,0.75,Err1
40605,-7.28,15.97,0.54,Err1
40628,-6.28,15.36,1.33,Err1
40651,-5.96,13.68,2.15,Err1
40674,-5.21,11.91,2.79,Err1
40697,-5.38,10.26,3.06,Err1
40720,-5.01,10.09,3.61,Err1
40743,-4.94,10.08,3.33,Err1
40766,-5.01,10.86,3.47,Err1
40789,-5.14,12.23,3.18,Err1
40812,-5.84,13.06,2.54,Err1
40835,-5.67,12.84,2.35,Err1
40858,-5.19,11.41,2.35,Err1
